inegi_id,restaurant_name,restaurant_capacity,street_name,ext_number,int_number,coord_long,coord_lat,city
15057722514002561000000000U9,TACOS DE GUISADO,0-5,MANUEL AVILA CAMACHO,0,0,-99.22014165,19.45447262,CDMX
15057722515002681011003396S2,M09340 MC DONALDS FC CETRAM TOREO 934,0-5,INGENIEROS MILITARES,70,,-99.21433437,19.45886885,CDMX
09016722518001971000000000U6,COCINA ECONOMICA CHELITA,0-5,MAR EGEO,0,0,-99.17526454,19.45573944,CDMX
09016722514002401000000000U2,TORTERIA LA TORTA FELIZ,0-5,MEXICO TACUBA,30,0,-99.16658779,19.44394881,CDMX
09015722412004013000000000U2,CANTINA LA LLORONA,6-10,ALVARO OBREGON,308,,-99.16927912,19.41617588,CDMX
09002722219010422000000000U4,HUARACHES RAMIREZ,0-5,BENITO JUAREZ,37,,-99.18421121,19.46114083,CDMX
09015722511004092000000000U5,LA MORENA RESTAURANT,6-10,ESTRASBURGO,5,,-99.16486276,19.42688484,CDMX
09015722110001051002003155S5,81020 VIPS HAMBURGO,0-5,HAMBURGO,126,,-99.16505756,19.42596232,CDMX
09015722514000861001000000U1,TACOS EL GUERO,6-10,MANUEL MARIA CONTRERAS,8,3,-99.16491589,19.43860362,CDMX
15057722517001761000000000U9,EL SIETE,0-5,TEXALCO,7,0,-99.22896732,19.42603978,CDMX
09015722511018672000000000U8,SANTA BRASA LOS CORTES DEL BARRIO,6-10,MAESTRO ANTONIO CASO,138,,-99.16440371,19.43516172,CDMX
09015722110004603001000000U0,EL ZORZAL RESTAURANTE,11-30,TAMAULIPAS,139,0,-99.17655754,19.40837475,CDMX
09015722514014191000000000U7,RIFADOS TAQUERIA,0-5,VICENTE SUAREZ,26,,-99.17386019,19.41065836,CDMX
09015722511020161000000000U8,LA ESQUITERIA,0-5,VICENTE SUAREZ,26,,-99.17386019,19.41065836,CDMX
09015722219026952000000000U4,SABOR DE HIDALGO FONDA,11-30,VICENTE SUAREZ,26,4,-99.17386019,19.41065836,CDMX
09016722513001021000000000U1,LOS MACHETES DE OAXACA,0-5,INTERIOR AVENIDA REVOLUCION,119,0,-99.18473055,19.40382289,CDMX
09016722511008791000000000U6,MERIDIANO BARRA DE BARRIO,0-5,INTERIOR AVENIDA REVOLUCION,119,,-99.18473179,19.40380484,CDMX
09016722514001331000000000U2,LONCHERIA,0-5,GAVIOTA,26,,-99.19146386,19.40198201,CDMX
09015722512001851000000000U9,RESTURANTE DE MARISCOS,0-5,DURANGO,197,,-99.16711883,19.41989214,CDMX
09016722518003391000000000U5,COCINA ECONOMICA LONCHERIA KARINA,0-5,PLAN DE AYALA,34,0,-99.17188226,19.45254231,CDMX
09016722517002221000000000U7,PUESTO DE ALITAS,0-5,QUETZALCOATL,,,-99.16644003,19.44380635,CDMX
09015722511011082000000000U7,SOFIA BONITA,6-10,LIVERPOOL,169,,-99.16563014,19.42361328,CDMX
09016722219007591000000000U1,HUARACHES DOÑA JOSE,0-5,JOSE MARTI,19,,-99.18627077,19.40322463,CDMX
09015722110003613011003472M0,LA CASA DE TOÑO,0-5,LONDRES,144,,-99.16529640,19.42472998,CDMX
09015722511011022000000000U3,LA BOHEMIA,6-10,LONDRES,142,,-99.16529231,19.42473191,CDMX
09016722513004781000000000U7,TACOS DE BIRRIA,0-5,JOSE MARTI,15,,-99.18625169,19.40322500,CDMX
09016722517000073001054105S4,ROSTICERIA MOLINOS AMERICA,0-5,CORONEL AMADO CAMACHO,94,,-99.16659890,19.44422994,CDMX
09015722511001033001000000U2,RESTAURANTE LA PROVOLETA,11-30,RIO RHIN,72,,-99.16431786,19.43019591,CDMX
09016722514007772000000000S1,TAQUERIA LA CHULA,6-10,INTERIOR AVENIDA REVOLUCION,110,,-99.18452987,19.40383732,CDMX
09016722511007684000003580S4,50259 PARQUE TOREO,0-5,MANUEL ÁVILA CAMACHO,5,,-99.21962189,19.45511152,CDMX
09015722511021812000000000U5,VINO PREMIER,6-10,FERNANDO MONTES DE OCA,6,,-99.17265463,19.41176527,CDMX
09015722514014301000000000U2,LAS TRANCAS,0-5,ALFONSO HERRERA,0,108,-99.16528614,19.44050433,CDMX
09016722219006591000000000U2,ANTOJITOS MEXICANOS,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722212005341000000000U8,COCINA ECONOMICA SIN NOMBRE,0-5,ARQUITECTO CARLOS LAZO,0,393,-99.18921971,19.40237927,CDMX
09016722518000431000000000U2,COCINA CHOLITA Y JUANITO,0-5,ARQUITECTO CARLOS LAZO,0,181,-99.18921971,19.40237927,CDMX
09016722219011912000000000U3,COCINA LOS CUBIERTOS,6-10,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722212008131000000000U0,COCINA ECONOMICA SIN NOMBR,6-10,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722212000481000000000U7,VENTA DE TORTAS CIGARROS Y REFRESCOS SIN NOMBRE,0-5,ARQUITECTO CARLOS LAZO,0,695,-99.18921971,19.40237927,CDMX
09016722212006111000000000U4,COCINA ECONOMICA,0-5,ARQUITECTO CARLOS LAZO,0,195,-99.18921971,19.40237927,CDMX
09016722518004271000000000U8,COCINA ECONOMICA SIN NOMBRE,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722212005621001000000U3,COCINA LA GUERITA,0-5,ARQUITECTO CARLOS LAZO,0,395,-99.18921971,19.40237927,CDMX
09016722212008111010000000U2,TORTAS LOS TILAPOS,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722219003761001000000U4,MARISCOS,6-10,ARQUITECTO CARLOS LAZO,,,-99.18921971,19.40237927,CDMX
09016722212007691000000000U4,COCINA SIN NOMBRE,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722212003991000000000U2,COCINA CHOLITA Y JUAN,0-5,ARQUITECTO CARLOS LAZO,0,191,-99.18921971,19.40237927,CDMX
09016722212007441000000000U4,COCINA ECONOMICA LA UNICA GUERITA,0-5,ARQUITECTO CARLOS LAZO,0,398,-99.18921971,19.40237927,CDMX
09016722511001561000000000U0,COCINA SANCHEZ,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722518004221000000000U3,COCINAS ECONOMICAS LUPITA,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722518003841000000000U9,COCINA PATY,0-5,ARQUITECTO CARLOS LAZO,0,199,-99.18921971,19.40237927,CDMX
09016722518004571000000000U1,COCINA SIN NOMBRE,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016531119000601000000000U8,ANTOJITOS,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722513004651000000000U2,TACOS CARMELITA,0-5,ARQUITECTO CARLOS LAZO,0,176,-99.18921971,19.40237927,CDMX
09016722212005751000000000U8,COCINA REBECA,0-5,ARQUITECTO CARLOS LAZO,0,174,-99.18921971,19.40237927,CDMX
09016722518004191000000000S8,BODEGA DOÑA TERE,0-5,ARQUITECTO CARLOS LAZO,0,179,-99.18921971,19.40237927,CDMX
09016722212006621000000000U2,COCINA SIN NOMBRE,0-5,ARQUITECTO CARLOS LAZO,0,394,-99.18921971,19.40237927,CDMX
09016722219007021000000000U9,ANTOJITOS EL SAZON TILAPEÑO,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921971,19.40237927,CDMX
09016722212002471000000000U6,COCINA ESTHER,0-5,ARQUITECTO CARLOS LAZO,0,186,-99.18921971,19.40237927,CDMX
09016722512001101000000000U3,MARISCOS,0-5,ARQUITECTO CARLOS LAZO,0,0,-99.18921971,19.40237927,CDMX
09015722511018763000070637S5,TAB GHA,11-30,ESTRASBURGO,6,,-99.16476928,19.42685857,CDMX
09016722517002301000000000U7,ROSTICERIA LOS REYES,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921985,19.40237545,CDMX
09016461160001151000000000U1,MARISQUERIA LA SIRENA DEL REY,0-5,ARQUITECTO CARLOS LAZO,0,,-99.18921985,19.40237545,CDMX
09015722412003293000000000U1,XAMPAÑERIA DE GARCIA,0-5,NUEVO LEÓN,66,0,-99.17157678,19.41292822,CDMX
09016722212005811000054105S0,ROSTICERIA MOLINOS NORMAL,0-5,MEXICO - TACUBA,27,,-99.16654562,19.44420036,CDMX
